ProductKey,Product,Brand,Color,Unit_Cost_USD,Unit_Price_USD,SubcategoryKey,Subcategory,CategoryKey,Category
250,Home Theater System 5.1 Channel M1540 Black,Contoso,Black,243.27,529.0,203,Home Theater System,2,TV and Video
251,Home Theater System 4.1 Channel M1420 Black,Contoso,Black,244.72,480.0,203,Home Theater System,2,TV and Video
252,Home Theater System 2.1 Channel M1230 Black,Contoso,Black,183.54,360.0,203,Home Theater System,2,TV and Video
253,Home Theater System 2.1 Channel E1200 Silver,Contoso,Silver,152.44,299.0,203,Home Theater System,2,TV and Video
254,Home Theater System 2.1 Channel M1210 Silver,Contoso,Silver,167.73,329.0,203,Home Theater System,2,TV and Video
255,Home Theater System 7.1 Channel M1700 Silver,Contoso,Silver,294.54,889.0,203,Home Theater System,2,TV and Video
256,Home Theater System 4.1 Channel M1400 Silver,Contoso,Silver,208.52,409.0,203,Home Theater System,2,TV and Video
257,Home Theater System 5.1 Channel M1500 Silver,Contoso,Silver,197.28,429.0,203,Home Theater System,2,TV and Video
258,Home Theater System 5.1 Channel M1510 Silver,Contoso,Silver,224.87,489.0,203,Home Theater System,2,TV and Video
259,Home Theater System 4.1 Channel M1410 Silver,Contoso,Silver,167.73,329.0,203,Home Theater System,2,TV and Video
260,Home Theater System 5.1 Channel M1520 Silver,Contoso,Silver,155.89,339.0,203,Home Theater System,2,TV and Video
261,Home Theater System 5.1 Channel M1530 Silver,Contoso,Silver,183.49,399.0,203,Home Theater System,2,TV and Video
262,Home Theater System 2.1 Channel E1220 Silver,Contoso,Silver,101.46,199.0,203,Home Theater System,2,TV and Video
263,Home Theater System 5.1 Channel M1540 Silver,Contoso,Silver,243.27,529.0,203,Home Theater System,2,TV and Video
264,Home Theater System 4.1 Channel M1420 Silver,Contoso,Silver,244.72,480.0,203,Home Theater System,2,TV and Video
265,Home Theater System 2.1 Channel M1230 Silver,Contoso,Silver,183.54,360.0,203,Home Theater System,2,TV and Video
266,Home Theater System 2.1 Channel E1200 White,Contoso,White,152.44,299.0,203,Home Theater System,2,TV and Video
267,Home Theater System 2.1 Channel M1210 White,Contoso,White,167.73,329.0,203,Home Theater System,2,TV and Video
268,Home Theater System 7.1 Channel M1700 White,Contoso,White,294.54,889.0,203,Home Theater System,2,TV and Video
269,Home Theater System 4.1 Channel M1400 White,Contoso,White,208.52,409.0,203,Home Theater System,2,TV and Video
270,Home Theater System 5.1 Channel M1500 White,Contoso,White,197.28,429.0,203,Home Theater System,2,TV and Video
271,Home Theater System 5.1 Channel M1510 White,Contoso,White,224.87,489.0,203,Home Theater System,2,TV and Video
272,Home Theater System 4.1 Channel M1410 White,Contoso,White,167.73,329.0,203,Home Theater System,2,TV and Video
273,Home Theater System 5.1 Channel M1520 White,Contoso,White,155.89,339.0,203,Home Theater System,2,TV and Video
274,Home Theater System 5.1 Channel M1530 White,Contoso,White,183.49,399.0,203,Home Theater System,2,TV and Video
275,Home Theater System 2.1 Channel E1220 White,Contoso,White,101.46,199.0,203,Home Theater System,2,TV and Video
276,Home Theater System 5.1 Channel M1540 White,Contoso,White,243.27,529.0,203,Home Theater System,2,TV and Video
277,Home Theater System 4.1 Channel M1420 White,Contoso,White,244.72,480.0,203,Home Theater System,2,TV and Video
278,Home Theater System 2.1 Channel M1230 White,Contoso,White,183.54,360.0,203,Home Theater System,2,TV and Video
279,Home Theater System 2.1 Channel E1200 Brown,Contoso,Brown,152.44,299.0,203,Home Theater System,2,TV and Video
280,Home Theater System 2.1 Channel M1210 Brown,Contoso,Brown,167.73,329.0,203,Home Theater System,2,TV and Video
281,Home Theater System 7.1 Channel M1700 Brown,Contoso,Brown,294.54,889.0,203,Home Theater System,2,TV and Video
282,Home Theater System 4.1 Channel M1400 Brown,Contoso,Brown,208.52,409.0,203,Home Theater System,2,TV and Video
283,Home Theater System 5.1 Channel M1500 Brown,Contoso,Brown,197.28,429.0,203,Home Theater System,2,TV and Video
284,Home Theater System 5.1 Channel M1510 Brown,Contoso,Brown,224.87,489.0,203,Home Theater System,2,TV and Video
285,Home Theater System 4.1 Channel M1410 Brown,Contoso,Brown,167.73,329.0,203,Home Theater System,2,TV and Video
286,Home Theater System 5.1 Channel M1520 Brown,Contoso,Brown,155.89,339.0,203,Home Theater System,2,TV and Video
287,Home Theater System 5.1 Channel M1530 Brown,Contoso,Brown,183.49,399.0,203,Home Theater System,2,TV and Video
288,Home Theater System 2.1 Channel E1220 Brown,Contoso,Brown,101.46,199.0,203,Home Theater System,2,TV and Video
289,Home Theater System 5.1 Channel M1540 Brown,Contoso,Brown,243.27,529.0,203,Home Theater System,2,TV and Video
290,Home Theater System 4.1 Channel M1420 Brown,Contoso,Brown,244.72,480.0,203,Home Theater System,2,TV and Video
291,Home Theater System 2.1 Channel M1230 Brown,Contoso,Brown,183.54,360.0,203,Home Theater System,2,TV and Video
292,Car Video LCD7W M7080 Black,Southridge Video,Black,229.93,500.0,205,Car Video,2,TV and Video
293,Car Video LCD7W M7081 Black,Southridge Video,Black,229.47,499.0,205,Car Video,2,TV and Video
294,Car Video TFT7 M7000 Black,Southridge Video,Black,152.44,299.0,205,Car Video,2,TV and Video
295,Car Video TFT6.2W E6280 Black,Southridge Video,Black,142.24,279.0,205,Car Video,2,TV and Video
296,Car Video TFT6.2W E6281 Black,Southridge Video,Black,132.05,259.0,205,Car Video,2,TV and Video
297,Car Video TFT6.2W E6282 Black,Southridge Video,Black,137.14,269.0,205,Car Video,2,TV and Video
298,Car Video TFT7 M7001 Black,Southridge Video,Black,157.54,309.0,205,Car Video,2,TV and Video
299,Car Video AM/FM E1000 Black,Southridge Video,Black,101.46,199.0,205,Car Video,2,TV and Video
300,Car Video AM/FM E1001 Black,Southridge Video,Black,111.65,219.0,205,Car Video,2,TV and Video
301,Car Video TFT7 M7002 Black,Southridge Video,Black,162.64,319.0,205,Car Video,2,TV and Video
302,Car Video LCD9.2W X9280 Black,Southridge Video,Black,330.99,999.0,205,Car Video,2,TV and Video
303,Car Video LCD9.2W X9281 Black,Southridge Video,Black,287.92,869.0,205,Car Video,2,TV and Video
304,Car Video LCD7W M7082 Black,Southridge Video,Black,321.44,699.0,205,Car Video,2,TV and Video
305,Car Video LCD7 M7001 Black,Southridge Video,Black,151.3,329.0,205,Car Video,2,TV and Video
306,Car Video LCD7 M7002 Black,Southridge Video,Black,169.69,369.0,205,Car Video,2,TV and Video
307,Car Video LCD7 M7003 Black,Southridge Video,Black,169.69,369.0,205,Car Video,2,TV and Video
308,Car Video LCD7W M7080 Silver,Southridge Video,Silver,229.93,500.0,205,Car Video,2,TV and Video
309,Car Video LCD7W M7081 Silver,Southridge Video,Silver,229.47,499.0,205,Car Video,2,TV and Video
310,Car Video TFT7 M7000 Silver,Southridge Video,Silver,152.44,299.0,205,Car Video,2,TV and Video
311,Car Video TFT6.2W E6280 Silver,Southridge Video,Silver,142.24,279.0,205,Car Video,2,TV and Video
312,Car Video TFT6.2W E6281 Silver,Southridge Video,Silver,132.05,259.0,205,Car Video,2,TV and Video
313,Car Video TFT6.2W E6282 Silver,Southridge Video,Silver,137.14,269.0,205,Car Video,2,TV and Video
314,Car Video TFT7 M7001 Silver,Southridge Video,Silver,157.54,309.0,205,Car Video,2,TV and Video
315,Car Video AM/FM E1000 Silver,Southridge Video,Silver,101.46,199.0,205,Car Video,2,TV and Video
316,Car Video AM/FM E1001 Silver,Southridge Video,Silver,111.65,219.0,205,Car Video,2,TV and Video
317,Car Video TFT7 M7002 Silver,Southridge Video,Silver,162.64,319.0,205,Car Video,2,TV and Video
318,Car Video LCD9.2W X9280 Silver,Southridge Video,Silver,330.99,999.0,205,Car Video,2,TV and Video
319,Car Video LCD9.2W X9281 Silver,Southridge Video,Silver,287.92,869.0,205,Car Video,2,TV and Video
320,Car Video LCD7W M7082 Silver,Southridge Video,Silver,321.44,699.0,205,Car Video,2,TV and Video
321,Car Video LCD7 M7001 Silver,Southridge Video,Silver,151.3,329.0,205,Car Video,2,TV and Video
322,Car Video LCD7 M7002 Silver,Southridge Video,Silver,169.69,369.0,205,Car Video,2,TV and Video
323,Car Video LCD7 M7003 Silver,Southridge Video,Silver,169.69,369.0,205,Car Video,2,TV and Video
324,Car Video LCD7W M7080 Brown,Southridge Video,Brown,229.93,500.0,205,Car Video,2,TV and Video
325,Car Video LCD7W M7081 Brown,Southridge Video,Brown,229.47,499.0,205,Car Video,2,TV and Video
326,Car Video TFT7 M7000 Brown,Southridge Video,Brown,152.44,299.0,205,Car Video,2,TV and Video
327,Car Video TFT6.2W E6280 Brown,Southridge Video,Brown,142.24,279.0,205,Car Video,2,TV and Video
328,Car Video TFT6.2W E6281 Brown,Southridge Video,Brown,132.05,259.0,205,Car Video,2,TV and Video
329,Car Video TFT6.2W E6282 Brown,Southridge Video,Brown,137.14,269.0,205,Car Video,2,TV and Video
330,Car Video TFT7 M7001 Brown,Southridge Video,Brown,157.54,309.0,205,Car Video,2,TV and Video
331,Car Video AM/FM E1000 Brown,Southridge Video,Brown,101.46,199.0,205,Car Video,2,TV and Video
332,Car Video AM/FM E1001 Brown,Southridge Video,Brown,111.65,219.0,205,Car Video,2,TV and Video
333,Car Video TFT7 M7002 Brown,Southridge Video,Brown,162.64,319.0,205,Car Video,2,TV and Video
334,Car Video LCD9.2W X9280 Brown,Southridge Video,Brown,330.99,999.0,205,Car Video,2,TV and Video
335,Car Video LCD9.2W X9281 Brown,Southridge Video,Brown,287.92,869.0,205,Car Video,2,TV and Video
336,Car Video LCD7W M7082 Brown,Southridge Video,Brown,321.44,699.0,205,Car Video,2,TV and Video
337,Car Video LCD7 M7001 Brown,Southridge Video,Brown,151.3,329.0,205,Car Video,2,TV and Video
338,Laptop19W M9800 Black,Fabrikam,Black,397.25,1199.0,301,Laptops,3,Computers
339,Laptop17W M7080 Black,Fabrikam,Black,404.63,879.9,301,Laptops,3,Computers
340,Laptop17 M7000 Black,Fabrikam,Black,376.63,819.0,301,Laptops,3,Computers
341,Laptop16W M6080 Black,Fabrikam,Black,444.69,967.0,301,Laptops,3,Computers
342,Laptop16 M6000 Black,Fabrikam,Black,275.46,599.0,301,Laptops,3,Computers
343,Laptop19 M9000 Black,Fabrikam,Black,364.12,1099.0,301,Laptops,3,Computers
344,Laptop12 M2000 White,Fabrikam,White,186.6,366.0,301,Laptops,3,Computers
345,Laptop15 M5000 White,Fabrikam,White,321.44,699.0,301,Laptops,3,Computers
346,Laptop15.4 M5400 White,Fabrikam,White,303.05,659.0,301,Laptops,3,Computers
347,Laptop14.1 M4100 White,Fabrikam,White,269.48,586.0,301,Laptops,3,Computers
348,Laptop15.4W M5480 White,Fabrikam,White,348.58,758.0,301,Laptops,3,Computers
349,Laptop10.1 M0100 White,Fabrikam,White,195.26,383.0,301,Laptops,3,Computers
350,Laptop12W M2080 Silver,Fabrikam,Silver,203.42,399.0,301,Laptops,3,Computers
351,Laptop8.9W E0880 Silver,Fabrikam,Silver,171.3,336.0,301,Laptops,3,Computers
352,Laptop8.9 E0800 Silver,Fabrikam,Silver,163.15,320.0,301,Laptops,3,Computers
353,Laptop10.1 M0101 Silver,Fabrikam,Silver,196.23,384.9,301,Laptops,3,Computers
354,Laptop12 M2001 Silver,Fabrikam,Silver,195.24,382.95,301,Laptops,3,Computers
355,Laptop8.9 M0801 Silver,Fabrikam,Silver,185.32,363.5,301,Laptops,3,Computers
356,Laptop14.1W M4180 Red,Fabrikam,Red,210.11,456.9,301,Laptops,3,Computers
357,Laptop14.1 E4101 Red,Fabrikam,Red,168.24,330.0,301,Laptops,3,Computers
358,Laptop8.9 E8002 Red,Fabrikam,Red,166.2,326.0,301,Laptops,3,Computers
359,Laptop12 M2002 Red,Fabrikam,Red,187.62,368.0,301,Laptops,3,Computers
360,Laptop13.3 M3000 Red,Fabrikam,Red,193.74,380.0,301,Laptops,3,Computers
361,Laptop13.3W M3080 Red,Fabrikam,Red,198.32,389.0,301,Laptops,3,Computers
362,Laptop19 X1900 Black,Adventure Works,Black,430.38,1299.0,301,Laptops,3,Computers
363,Laptop15 M1500 Black,Adventure Works,Black,321.44,699.0,301,Laptops,3,Computers
364,Laptop12 M1200 Black,Adventure Works,Black,195.24,382.95,301,Laptops,3,Computers
365,Laptop16 M1600 Black,Adventure Works,Black,275.46,599.0,301,Laptops,3,Computers
366,Laptop15.4W M1548 Black,Adventure Works,Black,348.58,758.0,301,Laptops,3,Computers
367,Laptop8.9 E0890 Black,Adventure Works,Black,166.2,326.0,301,Laptops,3,Computers
368,Laptop19W X1980 White,Adventure Works,White,430.38,1299.0,301,Laptops,3,Computers
369,Laptop15 M1501 White,Adventure Works,White,321.44,699.0,301,Laptops,3,Computers
370,Laptop12 M1201 White,Adventure Works,White,195.24,382.95,301,Laptops,3,Computers
371,Laptop16 M1601 White,Adventure Works,White,275.46,599.0,301,Laptops,3,Computers
372,Laptop15.4W M1548 White,Adventure Works,White,348.58,758.0,301,Laptops,3,Computers
373,Laptop8.9 E0890 White,Adventure Works,White,166.2,326.0,301,Laptops,3,Computers
374,Laptop19W X1980 Silver,Adventure Works,Silver,430.38,1299.0,301,Laptops,3,Computers
375,Laptop15 M1501 Silver,Adventure Works,Silver,321.44,699.0,301,Laptops,3,Computers
376,Laptop12 M1201 Silver,Adventure Works,Silver,195.24,382.95,301,Laptops,3,Computers
377,Laptop16 M1601 Silver,Adventure Works,Silver,275.46,599.0,301,Laptops,3,Computers
378,Laptop15.4W M1548 Silver,Adventure Works,Silver,348.58,758.0,301,Laptops,3,Computers
379,Laptop8.9 E0890 Silver,Adventure Works,Silver,166.2,326.0,301,Laptops,3,Computers
380,Laptop19W X1980 Red,Adventure Works,Red,430.38,1299.0,301,Laptops,3,Computers
381,Laptop15 M1501 Red,Adventure Works,Red,321.44,699.0,301,Laptops,3,Computers
382,Laptop12 M1201 Red,Adventure Works,Red,195.24,382.95,301,Laptops,3,Computers
383,Laptop16 M1601 Red,Adventure Works,Red,275.46,599.0,301,Laptops,3,Computers
384,Laptop15.4W M1548 Red,Adventure Works,Red,348.58,758.0,301,Laptops,3,Computers
385,Laptop8.9 E0890 Red,Adventure Works,Red,166.2,326.0,301,Laptops,3,Computers
386,Laptop19W X1980 Blue,Adventure Works,Blue,430.38,1299.0,301,Laptops,3,Computers
387,Laptop15 M1501 Blue,Adventure Works,Blue,321.44,699.0,301,Laptops,3,Computers
388,Laptop12 M1201 Blue,Adventure Works,Blue,195.24,382.95,301,Laptops,3,Computers
389,Laptop16 M1601 Blue,Adventure Works,Blue,275.46,599.0,301,Laptops,3,Computers
390,Laptop19W X0196 Black,Wide World Importers,Black,430.38,1299.0,301,Laptops,3,Computers
391,Laptop15 M0150 Black,Wide World Importers,Black,321.44,699.0,301,Laptops,3,Computers
392,Laptop12 M0120 Black,Wide World Importers,Black,195.24,382.95,301,Laptops,3,Computers
393,Laptop16 M0160 Black,Wide World Importers,Black,275.46,599.0,301,Laptops,3,Computers
394,Laptop15.4W M0156 Black,Wide World Importers,Black,348.58,758.0,301,Laptops,3,Computers
395,Laptop8.9 E0089 Black,Wide World Importers,Black,166.2,326.0,301,Laptops,3,Computers
396,Laptop19W X0196 White,Wide World Importers,White,430.38,1299.0,301,Laptops,3,Computers
397,Laptop15 M0150 White,Wide World Importers,White,321.44,699.0,301,Laptops,3,Computers
398,Laptop12 M0120 White,Wide World Importers,White,195.24,382.95,301,Laptops,3,Computers
399,Laptop16 M0160 White,Wide World Importers,White,275.46,599.0,301,Laptops,3,Computers
400,Laptop15.4W M0156 White,Wide World Importers,White,348.58,758.0,301,Laptops,3,Computers
401,Laptop8.9 E0089 White,Wide World Importers,White,166.2,326.0,301,Laptops,3,Computers
402,Laptop19W X0196 Blue,Wide World Importers,Blue,430.38,1299.0,301,Laptops,3,Computers
403,Laptop15 M0150 Blue,Wide World Importers,Blue,321.44,699.0,301,Laptops,3,Computers
404,Laptop19 X910 Black,Proseware,Black,430.38,1299.0,301,Laptops,3,Computers
405,Laptop15 M510 Black,Proseware,Black,321.44,699.0,301,Laptops,3,Computers
406,Laptop12 M210 Black,Proseware,Black,195.24,382.95,301,Laptops,3,Computers
407,Laptop16 M610 Black,Proseware,Black,275.46,599.0,301,Laptops,3,Computers
408,Laptop15.4W M518 Black,Proseware,Black,348.58,758.0,301,Laptops,3,Computers
409,Laptop8.9 E089 Black,Proseware,Black,166.2,326.0,301,Laptops,3,Computers
410,Laptop19W X910 White,Proseware,White,430.38,1299.0,301,Laptops,3,Computers
411,Laptop15 M510 White,Proseware,White,321.44,699.0,301,Laptops,3,Computers
412,Laptop12 M210 White,Proseware,White,195.24,382.95,301,Laptops,3,Computers
413,Laptop16 M610 White,Proseware,White,275.46,599.0,301,Laptops,3,Computers
414,Laptop15.4W M518 White,Proseware,White,348.58,758.0,301,Laptops,3,Computers
415,Laptop8.9 E089 White,Proseware,White,166.2,326.0,301,Laptops,3,Computers
416,Desktop PC2.33 XD233 Silver,Adventure Works,Silver,321.05,969.0,303,Desktops,3,Computers
417,Desktop PC2.30 MD230 Silver,Adventure Works,Silver,275.46,599.0,303,Desktops,3,Computers
418,Desktop PC1.60 ED160 Silver,Adventure Works,Silver,137.63,269.95,303,Desktops,3,Computers
419,Desktop PC1.80 ED180 Silver,Adventure Works,Silver,188.13,369.0,303,Desktops,3,Computers
420,Desktop PC1.80 ED182 Silver,Adventure Works,Silver,254.86,499.9,303,Desktops,3,Computers
421,Desktop PC3.0 MS300 Silver,Adventure Works,Silver,215.68,469.0,303,Desktops,3,Computers
422,Desktop PC2.33 XD233 Black,Adventure Works,Black,321.05,969.0,303,Desktops,3,Computers
423,Desktop PC2.30 MD230 Black,Adventure Works,Black,275.46,599.0,303,Desktops,3,Computers
424,Desktop PC1.60 ED160 Black,Adventure Works,Black,137.63,269.95,303,Desktops,3,Computers
425,Desktop PC1.80 ED180 Black,Adventure Works,Black,188.13,369.0,303,Desktops,3,Computers
426,Desktop PC1.80 ED182 Black,Adventure Works,Black,254.86,499.9,303,Desktops,3,Computers
427,Desktop PC3.0 MS300 Black,Adventure Works,Black,215.68,469.0,303,Desktops,3,Computers
428,Desktop PC2.33 XD233 Brown,Adventure Works,Brown,321.05,969.0,303,Desktops,3,Computers
429,Desktop PC2.30 MD230 Brown,Adventure Works,Brown,275.87,599.9,303,Desktops,3,Computers
430,Desktop PC1.60 ED160 Brown,Adventure Works,Brown,137.63,269.95,303,Desktops,3,Computers
431,Desktop PC1.80 ED180 Brown,Adventure Works,Brown,188.13,369.0,303,Desktops,3,Computers
432,Desktop PC1.80 ED182 Brown,Adventure Works,Brown,254.86,499.9,303,Desktops,3,Computers
433,Desktop PC2.33 XD233 White,Adventure Works,White,321.05,969.0,303,Desktops,3,Computers
434,Desktop PC2.30 MD230 White,Adventure Works,White,275.46,599.0,303,Desktops,3,Computers
435,Desktop PC1.60 ED160 White,Adventure Works,White,137.63,269.95,303,Desktops,3,Computers
436,Desktop PC1.80 ED180 White,Adventure Works,White,188.13,369.0,303,Desktops,3,Computers
437,Desktop PC1.80 ED182 White,Adventure Works,White,254.86,499.9,303,Desktops,3,Computers
438,Desktop PC2.33 X2330 Silver,Wide World Importers,Silver,304.48,919.0,303,Desktops,3,Computers
439,Desktop PC2.30 M2300 Brown,Wide World Importers,Brown,257.06,559.0,303,Desktops,3,Computers
440,Desktop PC1.60 E1600 Silver,Wide World Importers,Silver,112.14,219.95,303,Desktops,3,Computers
441,Desktop PC1.80 E1800 Brown,Wide World Importers,Brown,117.21,229.9,303,Desktops,3,Computers
442,Desktop PC1.80 E1801 Silver,Wide World Importers,Silver,137.6,269.9,303,Desktops,3,Computers
443,Desktop PC3.0 M0300 Silver,Wide World Importers,Silver,160.49,349.0,303,Desktops,3,Computers
444,Desktop PC2.33 X2330 Black,Wide World Importers,Black,304.48,919.0,303,Desktops,3,Computers
445,Desktop PC2.30 M2300 Black,Wide World Importers,Black,257.06,559.0,303,Desktops,3,Computers
446,Desktop PC1.60 E1600 Black,Wide World Importers,Black,112.14,219.95,303,Desktops,3,Computers
447,Desktop PC1.80 E1800 Black,Wide World Importers,Black,117.21,229.9,303,Desktops,3,Computers
448,Desktop PC1.80 E1801 Black,Wide World Importers,Black,137.6,269.9,303,Desktops,3,Computers
